Date,EWA,EWC
2020-07-24,16.169448852539062,24.04286766052246
2020-07-27,16.43584442138672,24.399585723876953
2020-07-28,16.266315460205078,24.301488876342773
2020-07-29,16.532716751098633,24.63145637512207
2020-07-30,16.387405395507812,24.470928192138672
2020-07-31,16.07257843017578,24.354995727539062
2020-08-03,16.298608779907227,24.417417526245117
2020-08-04,16.403553009033203,24.765220642089844
2020-08-05,16.468135833740234,25.05059814453125
2020-08-06,16.581153869628906,25.148696899414062
2020-08-07,16.460060119628906,24.925745010375977
2020-08-10,16.637659072875977,25.095184326171875
2020-08-11,16.6538028717041,25.08626937866211
2020-08-12,16.863689422607422,25.318140029907227
2020-08-13,16.59729766845703,25.255708694458008
2020-08-14,16.60536766052246,25.20220375061035
2020-08-17,16.766822814941406,25.532167434692383
2020-08-18,16.839473724365234,25.505414962768555
2020-08-19,16.855621337890625,25.371644973754883
2020-08-20,16.799110412597656,25.442989349365234
2020-08-21,16.62959098815918,25.344890594482422
2020-08-24,16.78296661376953,25.416236877441406
2020-08-25,16.73453140258789,25.514331817626953
2020-08-26,16.82332992553711,25.862133026123047
2020-08-27,16.807186126708984,25.817546844482422
2020-08-28,16.87176513671875,25.799707412719727
2020-08-31,16.78296661376953,25.6035099029541
2020-09-01,16.766822814941406,25.772953033447266
2020-09-02,17.04936408996582,25.862133026123047
2020-09-03,16.589223861694336,25.353811264038086
2020-09-04,16.379337310791016,25.157615661621094
2020-09-08,16.217884063720703,24.604700088500977
2020-09-09,16.540786743164062,25.19328498840332
2020-09-10,16.104867935180664,24.791976928710938
2020-09-11,16.266315460205078,24.863317489624023
2020-09-14,16.411623001098633,25.095184326171875
2020-09-15,16.532716751098633,25.130861282348633
2020-09-16,16.54886245727539,24.91683006286621
2020-09-17,16.44391632080078,24.91683006286621
2020-09-18,16.25016975402832,24.711713790893555
2020-09-21,15.862688064575195,24.26581382751465
2020-09-22,16.032215118408203,24.542274475097656
2020-09-23,15.806180953979492,23.980440139770508
2020-09-24,15.798107147216797,24.140962600708008
2020-09-25,16.048358917236328,24.26581382751465
2020-09-28,16.19366455078125,24.586862564086914
2020-09-29,16.024139404296875,24.462011337280273
2020-09-30,15.919196128845215,24.44417381286621
2020-10-01,16.048358917236328,24.586862564086914
2020-10-02,16.024139404296875,24.56010627746582
2020-10-05,16.3470401763916,25.03276252746582
2020-10-06,16.145235061645508,24.6492862701416
2020-10-07,16.460060119628906,25.01492691040039
2020-10-08,16.702239990234375,25.38056182861328
2020-10-09,16.807186126708984,25.505414962768555
2020-10-12,16.920198440551758,25.576757431030273
2020-10-13,16.791038513183594,25.353811264038086
2020-10-14,16.77489471435547,25.2824649810791
2020-10-15,16.750675201416016,25.211122512817383
2020-10-16,16.750675201416016,25.148696899414062
2020-10-19,16.613439559936523,24.91683006286621
2020-10-20,16.59729766845703,25.00600814819336
2020-10-21,16.589223861694336,24.898990631103516
2020-10-22,16.73453140258789,24.988174438476562
2020-10-23,16.855621337890625,25.06843376159668
2020-10-26,16.60536766052246,24.604700088500977
